iter	Passed	Remaining
537	163860	140713
538	164193	140432
539	164511	140139
540	164824	139842
541	165121	139530
542	165439	139237
543	165754	138941
544	166082	138655
545	166378	138344
546	166674	138032
547	166993	137738
548	167267	137409
549	167568	137101
550	167845	136774
551	168146	136466
552	168450	136161
553	168727	135834
554	169008	135511
555	169315	135209
556	169598	134886
557	169911	134589
558	170176	134253
559	170492	133958
560	170828	133678
561	171141	133380
562	171452	133081
563	171760	132779
564	172074	132481
565	172383	132181
566	172709	131892
567	173034	131603
568	173312	131278
569	173638	130990
570	173968	130705
571	174262	130392
572	174569	130089
573	174882	129790
574	175198	129494
575	175461	129159
576	175740	128835
577	176018	128512
578	176339	128219
579	176651	127920
580	176968	127624
581	177285	127328
582	177604	127034
583	177908	126729
584	178182	126402
585	178493	126102
586	178800	125799
587	179089	125484
588	179380	125170
589	179657	124846
590	179971	124549
591	180263	124235
592	180597	123951
593	180907	123650
594	181197	123336
595	181516	123041
596	181800	122723
597	182107	122420
598	182430	122127
599	182751	121834
600	183048	121524
601	183348	121216
602	183634	120900
603	183914	120579
604	184265	120305
605	184542	119982
606	184860	119687
607	185129	119359
608	185434	119055
609	185702	118727
610	186011	118426
611	186331	118131
612	186649	117836
613	186964	117537
614	187288	117245
615	187555	116917
616	187878	116624
617	188200	116330
618	188500	116023
619	188825	115732
620	189138	115432
621	189416	115111
622	189717	114804
623	190058	114522
624	190393	114236
625	190722	113946
626	191057	113659
627	191388	113370
628	191659	113045
629	191931	112721
630	192249	112424
631	192538	112111
632	192808	111786
633	193077	111461
634	193397	111165
635	193713	110867
636	194065	110590
637	194366	110282
638	194664	109974
639	194950	109659
640	195278	109368
641	195561	109051
642	195839	108732
643	196111	108409
644	196430	108112
645	196718	107799
646	197027	107497
647	197312	107182
648	197591	106863
649	197901	106562
650	198183	106245
651	198500	105948
652	198756	105618
653	199065	105315
654	199381	105017
655	199676	104708
656	200010	104419
657	200329	104122
658	200614	103808
659	200934	103511
660	201195	103185
661	201509	102885
662	201792	102570
663	202072	102253
664	202353	101937
665	202628	101618
666	202917	101306
667	203195	100989
668	203499	100685
669	203833	100395
670	204165	100104
671	204489	99810
672	204808	99512
673	205090	99198
674	205387	98890
675	205661	98571
676	206012	98289
677	206326	97990
678	206605	97673
679	206884	97357
680	207166	97042
681	207484	96745
682	207791	96442
683	208101	96140
684	208394	95831
685	208717	95535
686	208998	95220
687	209284	94907
688	209608	94613
689	209923	94313
690	210252	94020
691	210560	93717
692	210923	93439
693	211199	93122
694	211483	92809
695	211791	92506
696	212045	92180
697	212409	91902
698	212745	91611
699	213040	91303
700	213342	90997
701	213630	90686
702	213939	90383
703	214220	90069
704	214532	89768
705	214864	89476
706	215155	89166
707	215505	88880
708	215786	88566
709	216069	88253
710	216346	87938
711	216698	87653
712	217007	87350
713	217338	87057
714	217663	86760
715	218009	86473
716	218327	86173
717	218650	85876
